157908721.11241.11241,0.06
157920934.11298.11298,-0.03
226534237.12302.12302,0.00
226534237.12309.12302,0.09
228327288.12384.12384,0.03
231343545.12837.12837,0.03
228260381.12384.12384,0.00
228260381.12395.12384,0.00
228311358.12415.12415,0.04
228327817.12625.12625,-0.07
229896009.12675.12675,-0.02
313175753.27706.27706,0.00
313199378.29694.30655,-0.00
313262276.30655.30655,-0.11
313329159.30733.30655,-0.09
318028459.38631.38631,0.00
318028459.38637.38631,0.27
318033745.38709.38709,0.00
318168648.39010.39010,0.04
318743165.44594.44594,-0.02
185302851.9838.9838,0.00
185302851.9847.9838,0.05
185351616.11090.11090,0.01
185399251.14293.14293,0.00
185484974.15638.15638,0.00
185229633.7636.7636,0.00
185229633.7644.7636,-0.04
185230458.7692.7692,0.00
185248261.7833.7833,-0.00
185344365.8588.8588,-0.02
336792863.10323.10323,-0.02
336792863.10337.10323,0.19
336793878.10472.10472,0.04
336815722.10584.10584,-0.09
336935299.10680.10680,-0.04
337023912.10767.10767,-0.02
337024496.10871.10871,0.06
337165032.10992.10992,-0.05
145897597.3994.3994,0.00
145897597.4004.3994,0.01
145898573.4072.4072,0.03
145898879.4107.4107,0.02
145900583.4158.4158,-0.00
60188809.28844.28844,-0.02
60188809.28854.28844,0.00
60219453.29040.29040,0.03
60220074.29106.29106,0.00
53559800.44580.44580,0.00
53559800.44590.44580,-0.07
53579612.44746.44746,0.08
53579873.44815.44815,-0.05
53580708.44938.44938,-0.01
26815453.51996.51996,0.00
26815453.52013.51996,-0.04
26818605.52140.52140,0.10
26821165.52304.52304,0.03
26894863.52416.1542,0.00
26894863.52422.1542,0.29
26895021.52561.52561,0.03
26895165.52590.52590,0.03
26898054.52689.52689,0.02
26899757.52716.52716,-0.04
15835089.3408.3408,0.02
15835089.3418.3408,0.05
15835449.3491.3491,0.15
15837294.3583.3583,0.02
15838573.3653.3653,-0.04
15869198.3976.3976,0.02
15832773.3019.3019,0.00
15832773.3035.3019,0.04
15832939.3151.3151,-0.05
15833000.3256.3256,-0.05
15833036.3275.3275,-0.02
27909300.43483.43483,0.08
27909300.43501.43483,-0.02
27998025.43895.43895,-0.04
28016892.43931.43931,-0.06
27733774.39983.39983,0.06
27733774.40013.39983,-0.08
27734163.40192.40192,0.02
27816079.40252.40252,-0.04
338290689.2590.2590,0.00
338290689.2603.2590,-0.05
338315638.2666.2666,-0.06
338319041.2754.2754,0.02
338346179.2805.2805,0.00
258343447.8293.8293,0.00
258343447.8304.8293,-0.02
258442590.8389.8389,0.01
258566276.8473.8473,-0.01
258568268.8738.8738,-0.05
258604796.8789.8789,-0.03
45234304.62193.62193,0.02
45234304.62215.62193,0.00
45330678.62495.62495,0.04
47647309.62495.62495,-0.07
34475659.60604.60604,0.00
34475659.60612.60604,0.02
34480504.60663.60663,-0.02
34480730.60760.60760,0.01
34480890.60870.60870,-0.03
34481870.61047.61047,0.01
34578948.61196.61196,-0.04
34591966.61268.61268,-0.05
34592756.61579.61579,-0.01
34592905.61773.61773,0.01
92663499.3623.3623,0.01
92663499.3643.3623,-0.03
92664524.3766.3766,0.05
92664737.3854.3854,0.06
92665388.3969.3969,-0.00
92666148.3996.3996,0.07
92664561.3854.3854,0.00
92664561.3863.3854,-0.00
92664727.3941.3941,-0.00
92664864.4098.4098,0.00
92665085.4150.4150,-0.00
92665378.4179.4179,-0.00
92665643.4225.4225,0.03
92665885.4263.4263,0.07
211717949.74386.74386,0.00
211717949.74403.74386,-0.06
211741062.74540.74540,-0.02
211887614.74614.74614,-0.01
203483248.64123.64123,0.00
203483248.64133.64123,0.11
203494775.64550.64550,0.02
203503939.64709.64709,-0.05
203507415.65166.65166,0.02
203516212.65308.65308,0.02
203517553.65619.65619,-0.05
109266893.1218.1218,0.00
109266893.1250.1218,-0.03
109809552.1509.1509,0.02
115943580.1616.1616,0.04
65823673.469.469,0.00
65823673.481.469,-0.04
65934271.519.519,0.00
65971578.542.542,0.00
65997560.604.604,-0.01
152213422.465.0,0.00
152213422.473.0,0.03
173830084.632.632,0.06
180855630.793.793,-0.03
184445114.1058.1058,0.02
184445114.1070.1058,0.00
184445751.1073.1073,0.00
184446053.1089.1089,-0.01
184446563.1146.1146,0.01
324215291.8824.8824,0.00
324215291.8832.8824,0.14
324215912.8890.8890,0.07
324216531.1741.1741,0.16
323819947.7048.7048,0.00
323819947.7056.7048,-0.05
323820390.7093.7093,0.04
323820810.7153.7153,0.16
323981585.7248.7234,0.11
323985491.7321.7321,-0.05
323986080.7405.7405,0.03
323986304.7441.7441,0.01
323986546.7510.7510,0.01
323986950.7552.7550,0.01
323987579.7589.7589,-0.04
314540585.6679.6679,0.00
314540585.6705.6679,0.02
314542684.6826.6826,0.00
314568820.6853.6853,0.03
316041407.7114.7114,0.00
316041407.7120.7114,-0.04
316041793.7429.7429,-0.04
316044518.7713.7713,-0.01
316044750.7936.7936,0.15
316051009.7961.7961,0.03
316052808.8205.8205,0.00
211538523.5868.5868,0.02
211538523.5878.5868,0.11
213671399.6212.6212,-0.01
213782047.6437.6437,0.23
197685544.5110.5110,0.00
197685544.5120.5110,0.03
197846379.5170.5170,-0.04
199072629.5596.5596,0.02
326601085.7426.7426,-0.02
326601085.7444.7426,0.13
326602746.8112.8112,0.06
326635206.8370.8370,0.03
322358989.5975.5975,0.01
322358989.5991.5975,-0.05
322613861.6002.6002,0.03
322621396.6039.6039,0.03
322871463.6251.6251,0.09
322876391.6293.6293,0.01
322979813.6390.6390,0.03
192080482.18556.18556,0.00
192080482.18572.18556,0.20
192083182.18688.18688,-0.06
192481144.18857.18857,0.05
192524064.18894.18894,0.04
192640416.19036.19036,0.03
192642615.19074.19074,-0.07
192882222.19129.19129,-0.04
192885632.19156.19156,0.04
192890095.19227.19227,-0.07
192892110.19259.19259,-0.07
193088419.20001.20001,0.02
187593891.16260.16260,0.00
187593891.16269.16260,0.00
187652938.16297.16297,0.03
188193667.16351.16351,0.09
188454964.16448.16448,0.23
190189346.16645.16645,0.04
190190570.16705.16705,-0.04
190191097.16843.16843,-0.03
190191827.16918.16918,0.03
190192005.17004.17004,-0.02
190192199.17060.17060,0.03
191149920.17102.17102,0.03
191681310.17214.17214,-0.11
143548887.1630.1630,0.00
143548887.1639.1630,0.01
143549535.1673.1673,0.02
143551629.1709.1709,0.03
143552202.1792.1792,-0.06
143555812.1828.1828,0.01
143558004.1914.1914,0.03
143877849.77.77,0.01
143878148.92.92,-0.04
143878851.103.103,0.00
143878980.125.125,0.00
143879064.157.157,0.01
143879324.180.180,-0.07
143879501.203.203,0.03
270177839.28034.28034,0.00
270177839.28044.28034,0.01
270180710.28275.28275,0.02
270214745.28299.28299,0.01
270220409.28330.28330,-0.01
270300910.28360.28360,0.03
270311808.28417.28417,-0.11
270328244.28512.28512,-0.03
270381035.28692.28692,0.08
271057420.29079.29079,0.00
271057420.29089.29079,-0.07
271057499.29150.29150,0.01
271057956.29166.29166,0.02
271059213.29258.29258,-0.09
271059327.29301.29301,0.02
271060338.29368.29368,-0.04
251263251.32055.32055,0.00
251263251.32069.32055,0.20
251615936.33013.33013,0.04
251621143.33513.33513,-0.03
236161634.27131.27131,0.00
236161634.27143.27131,-0.17
236232910.26772.26772,0.04
236315326.26989.26989,-0.04
237796472.27149.27149,-0.05
12451425.436.436,0.00
12451425.448.436,0.02
12451500.490.490,0.16
12451554.536.536,0.02
12935608.571.571,0.02
12941035.584.584,0.01
12941035.597.584,0.01
12961087.618.618,0.08
13009758.949.949,0.09
13100081.980.980,-0.06
13206140.1079.1079,-0.05
235774547.61002.61002,0.00
235774547.61031.61002,0.11
235777274.61434.61434,0.03
235823498.61646.61646,0.17
218721997.57099.57099,0.00
218721997.57107.57099,0.04
218733086.57226.57226,-0.09
218784036.57313.57313,0.07
218785081.57528.57528,0.01
202169381.11823.11823,0.00
202169381.11835.11823,0.00
202170046.11879.11879,0.14
202170973.11906.11906,0.00
203891639.12506.12506,0.00
203891639.12514.12506,0.22
203892364.12547.12547,-0.08
203892928.12582.12582,0.01
203897541.12640.12640,0.07
203898053.13222.13222,0.01
203899060.13359.13359,-0.01
231798880.15769.15769,0.00
231798880.15781.15769,0.19
231799768.15836.15836,0.02
231800618.15922.15922,-0.05
231887421.15955.15955,-0.09
231916495.15971.15971,0.01
231968939.16141.16141,0.01
232014338.16025.16025,-0.06
232017619.16284.16284,-0.05
232021456.16447.16447,-0.14
232082723.16868.16868,0.04
228468167.5005.5005,0.00
228468167.5015.5005,0.06
228513387.5387.5387,0.09
228514249.5387.5387,0.05
228516137.5644.5644,0.00
228520673.5780.5780,0.06
228520950.6187.6187,-0.01
427695564.32647.32647,0.00
427695564.32657.32647,0.09
427763350.32774.32774,-0.01
427827389.32933.32933,0.03
427899987.33035.33035,-0.03
427681986.31007.31007,0.00
427681986.31021.31007,0.01
427682517.31166.31166,0.10
427683608.31483.31483,0.01
427684851.31746.31746,0.11
392977706.44668.44668,0.00
392977706.44676.44668,0.06
393004109.44714.44714,0.16
393164560.44777.44777,0.02
389929630.28779.28779,0.00
389929630.28787.28779,-0.00
389940333.28987.28987,0.15
390044075.29151.29151,-0.02
390063750.29403.29403,0.02
390066809.29445.29445,0.01
135048926.41980.41980,0.00
135048926.41988.41980,-0.08
135220954.42268.42268,-0.07
135254567.42591.42591,0.03
57380278.34706.34706,0.00
57380278.34714.34706,0.02
57406036.34974.34974,0.00
57459040.35001.35001,-0.02
74631077.12510.12510,0.02
74631077.12521.12510,0.03
74646061.12603.12603,0.05
74790672.12642.12642,0.03
74804404.12666.12666,0.02
75361839.12816.12816,0.00
75361839.12824.12816,0.21
75363682.13284.13284,-0.02
75441033.13402.13402,-0.09
75457605.14042.14042,-0.07
75515515.14278.14278,-0.08
70475487.1262.1239,0.00
70475487.1274.1239,0.01
70532278.1736.1736,0.03
70588130.1994.1994,0.02
136660409.4608.4608,0.02
136660409.4618.4608,0.04
136681867.4662.4662,-0.05
136704766.4769.4769,0.02
137128570.4935.4935,-0.03
137458865.4970.4970,0.03
137548837.5210.5210,0.01
137592903.5246.5246,0.15
59797248.10412.10412,0.00
59797248.10422.10412,0.03
59798295.10639.10639,0.15
59798674.10738.10738,0.17
59573834.9091.9091,0.00
59573834.9097.9091,0.03
59606973.9195.9195,-0.05
59632434.9207.9207,-0.12
59636477.9433.9433,0.04
397617990.24120.24120,0.00
397617990.24140.24120,0.11
397712326.24413.24413,0.16
397752289.24473.24473,0.02
405894242.24558.24558,0.00
405894242.24573.24558,-0.06
405899029.24618.24618,0.04
405932789.24647.24647,-0.01
405933301.24698.24698,-0.04
243764273.21212.21212,0.00
243764273.21220.21212,0.03
243765859.21451.21451,-0.07
243767723.21840.21840,0.00
221125910.8024.8024,0.00
221125910.8034.8024,-0.02
221131516.8103.8103,-0.04
221166747.8107.8107,0.02
221196821.8371.8371,-0.11
221198025.8403.8403,0.01
221211649.8485.8485,-0.06
221274778.8608.8608,-0.08
221296381.8781.8781,0.04
221300933.8853.8853,0.03
221302872.8967.8967,-0.04
221306658.9007.9007,-0.07
221307319.9431.9431,-0.04
238913081.21606.21606,0.00
238913081.21614.21606,0.06
238913295.21698.21698,0.15
238913495.21718.21718,-0.02
217613994.14175.14175,0.00
217613994.14185.14175,-0.06
217615115.14202.14202,-0.03
217615731.14249.14249,0.04
217615968.14283.14283,-0.06
201355402.14545.14545,0.01
201355402.14553.14545,0.03
201357101.14868.14868,-0.00
201451784.16688.16688,0.00
201453881.16732.16732,0.04
178779340.8104.8104,0.00
178779340.8114.8104,0.02
178780025.8159.8159,0.01
178780624.8217.8217,0.07
178780791.8217.8217,0.18
178781123.8261.8261,-0.02
178781328.8508.8508,0.00
182195722.17081.17081,0.00
182195722.17089.17081,0.13
182197806.17191.17191,-0.05
182206245.17658.17658,0.03
168890548.4040.4040,0.00
168890548.4050.4040,-0.07
177929520.5275.5275,0.05
177930020.5375.5375,-0.02
177936514.5423.5423,-0.02
146397004.6583.6583,0.00
146397004.6590.6583,0.00
146416048.6617.6617,0.05
146591291.6713.6713,-0.01
146595496.6902.6902,-0.00
146597115.6927.6927,0.06
146599323.7134.7134,0.14
146599574.7163.7163,0.16
146603089.7170.7170,0.18
132460131.12604.12604,0.00
132460131.12612.12604,0.06
132467197.12687.12687,-0.11
132662410.11977.11977,-0.21
132667928.12061.12061,0.09
220732800.2931.2931,0.00
220732800.2941.2931,0.11
220855741.3094.3094,0.06
220856668.3182.3182,-0.02
220862637.3220.3220,0.00
220862637.3230.3220,0.11
220919311.3303.3303,0.01
221039185.3359.3359,0.00
226034647.3371.3371,0.00
215798673.8775.8775,0.00
215798673.8789.8775,0.00
215799392.8800.8800,0.00
215815684.8828.8828,0.20
215882646.8993.8993,-0.09
215180756.8562.8562,0.00
215180756.8593.8562,0.02
215565577.8780.8780,0.00
215570327.8870.8870,0.11
215574503.9003.9003,-0.05
215593625.9229.9229,-0.02
70595250.11763.11763,0.00
70595250.11774.11763,0.03
70602286.11867.11867,-0.02
70605526.11960.11960,-0.03
72213272.12073.12073,-0.06
72226256.12114.12114,0.03
67444928.11043.11043,0.00
67444928.11065.11043,-0.01
67467909.11120.11120,0.00
67543704.11127.11127,0.03
67568029.11155.11155,0.01
40881974.82973.82973,0.00
40881974.82983.82973,-0.05
40882693.83157.83157,0.08
40883101.83594.83594,0.03
40889673.83613.83613,0.17
40896568.84562.84562,0.08
40896568.84578.84562,0.21
40897200.84730.84730,-0.09
40897595.85132.85132,-0.08
454407975.1232.1232,0.00
454407975.1244.1232,0.00
454408133.1376.1376,0.01
454408935.1406.1406,0.02
454956608.1607.1607,0.00
454956608.1616.1607,0.00
454957289.1642.1642,0.00
454957587.1691.1691,-0.00
454957985.1739.1739,-0.05
89045803.11389.11389,0.00
89045803.11399.11389,0.18
89050608.11474.11474,-0.02
89189633.11525.11525,-0.02
87270554.7356.7356,0.00
87270554.7375.7356,0.11
87350446.7535.7535,0.02
87503947.7560.7560,0.13
87538235.7791.7791,-0.02
434004839.10274.10274,0.00
434004839.10281.10274,0.18
434005163.10353.10353,-0.05
434006131.10388.10388,0.09
434006304.10462.10462,0.06
433999391.9236.9236,0.00
433999391.9244.9236,0.13
433999852.9350.9350,0.11
434000762.9834.9834,0.11
434000907.9886.9886,0.00
434001261.9906.9906,0.11
434004408.10106.10106,-0.06
249816928.4402.4402,0.14
249816928.4410.4402,-0.02
249834717.4901.4901,0.06
249838614.5018.5018,0.03
242190235.3043.3043,0.02
242190235.3051.3043,-0.01
242285858.3067.3067,0.23
242288869.3150.3150,-0.02
242554854.3234.3234,-0.05
242574371.3321.3321,0.07
242725446.3564.3564,0.02
242736585.3629.3629,0.01
242798301.3642.3642,-0.09
242827568.3824.3824,-0.10
243225930.3976.3976,-0.05
69769376.16489.16489,0.00
69769376.16495.16489,0.09
69769671.16537.16537,0.02
69771644.16576.16576,0.05
73120665.16783.16783,0.00
73120665.16791.16783,-0.05
73193193.16924.16924,0.01
73208256.17039.17039,-0.00
73209613.17152.17152,-0.08
73211225.17259.17259,0.04
177610439.70966.70966,0.00
177610439.70982.70966,0.00
177711451.73350.73350,-0.02
177712653.73457.73457,-0.09
177822111.75440.75440,0.02
177238751.62470.62470,0.02
177309940.62537.62537,0.12
177310866.62881.62881,-0.07
177312320.63147.63147,-0.03
275729431.56050.56050,0.00
275729431.56060.56050,-0.06
275730453.56180.56180,0.01
275944249.58317.58317,-0.11
276056275.58384.58384,-0.02
277904646.63907.63907,0.00
277904646.63919.63907,-0.09
278015584.63955.63955,0.03
278016795.64036.64036,0.08
278026438.64067.64067,-0.00
278029703.64093.64093,0.12
278032832.64215.64215,-0.04
278033745.64324.64324,0.04
278034478.64447.64447,0.02
278035856.64471.64471,0.04
278042297.64516.64516,-0.06
278045756.64589.64589,0.04
278046563.64809.64809,0.08
115857386.6977.6977,0.00
115857386.7013.6977,0.15
115911696.7257.7257,0.16
143688858.5870.5870,0.02
128684050.6175.6175,0.01
128689536.6205.6205,-0.03
129208221.6577.6577,0.01
454574584.2270.2270,0.00
454574584.2280.2270,-0.04
454597230.2591.2591,-0.04
454600713.2762.2762,0.04
454605315.3031.3031,-0.11
454607343.3269.3269,-0.08
454650578.3390.3390,-0.05
454680248.3693.3693,-0.03
455107185.1831.1831,0.00
455107185.1850.1831,-0.04
455157940.2148.2148,-0.01
455181439.2592.2592,-0.01
455181794.2858.2858,-0.07
20617264.0.0,0.00
20617264.10.0,0.02
31286918.401.401,0.00
31598610.488.488,0.05
41265410.401.401,-0.00
25461244.1080.1080,0.00
25461244.1094.1080,0.05
25496536.1231.1231,-0.04
30632315.1530.1530,0.05
30660157.1640.1640,0.01
183659104.7892.7892,0.00
183659104.7909.7892,0.04
183660353.8442.8442,0.01
183660857.8505.8505,0.02
180191077.3470.3470,0.08
180191077.3489.3470,-0.07
180197825.3670.3670,0.13
180460019.3849.3849,0.03
180461018.3941.3941,0.11
180561219.3514.3514,0.06
168710659.62.62,0.00
168710659.70.62,0.02
168712778.117.117,0.01
168713052.303.303,0.13
168713274.367.367,0.02
168037626.2717.2717,-0.02
168037626.2742.2717,-0.00
168040373.2954.2954,0.02
168056473.3108.3108,0.02
168059334.3130.3130,0.04
168059514.3155.3155,0.00
168059657.3182.3182,-0.02
325725436.7007.7007,0.00
325725436.7013.7007,-0.03
325735002.7034.7034,-0.03
325752013.7329.7329,0.03
324034622.5371.5371,0.00
324034622.5381.5371,0.02
324051896.5417.5417,-0.03
324196575.5552.5552,0.14
324217781.5591.5591,0.12
324221983.5635.5635,0.12
324233336.5677.5677,0.14
209905957.8322.8322,0.00
209905957.8332.8322,0.16
209979357.8378.8378,0.00
209982215.8380.8380,0.01
209984338.8459.8459,0.00
209985237.8465.8465,0.00
209999969.8472.8472,0.00
210016508.8486.8486,0.02
210163780.8497.8497,0.01
210168535.8541.8541,0.00
209755041.7801.7801,0.00
209755041.7809.7801,0.11
209755835.8033.8033,0.02
209756407.8082.8082,0.04
209814852.8230.8230,-0.00
128818551.16567.16567,0.00
128818551.16576.16567,0.04
128926055.17238.17238,0.03
129116986.17733.17733,-0.04
114627125.3150.3150,0.00
114627125.3162.3150,0.02
114640467.3229.3229,-0.09
114644963.3362.3362,-0.09
114662378.3444.3444,-0.02
114662726.3735.3735,0.02
114735784.3741.3741,0.01
114743500.3765.3765,-0.01
114867992.3837.3837,0.01
43745232.30298.30298,-0.02
43745232.30320.30298,-0.08
43750324.31447.31447,-0.02
43752999.31588.31588,0.03
69195836.51934.51934,0.00
69195836.51942.51934,0.11
81081274.52419.52419,0.00
93217034.52614.52614,0.10
23445520.8648.8648,0.00
23445520.8658.8648,0.03
23470081.9020.9020,0.03
23481486.9140.9140,0.10
23485922.8018.8521,-0.09
23619845.9597.9597,0.01
24509212.1478.1478,0.03
23619937.12859.12924,0.00
23619937.12871.12924,-0.00
23624040.12934.12934,0.08
24164771.13558.13558,-0.18
13760425.74698.74698,-0.02
13760425.74709.74698,-0.06
13772856.76185.76185,0.05
13821417.77892.77892,-0.00
13768808.75261.75261,-0.02
13768808.75277.75261,0.17
13772022.75363.75363,-0.02
13772494.75952.75952,-0.11
13810553.78165.78165,-0.04
13821315.78203.78203,-0.07
13821393.78219.78219,-0.04
187051677.3504.3504,0.00
187051677.3510.3504,-0.02
187051888.3559.3559,0.01
187051962.3579.3579,-0.04
187052092.3583.3583,0.00
187052781.3597.3597,0.02
186964574.2439.2439,0.08
186964574.2454.2439,0.09
186965545.2623.2623,-0.00
187045266.2896.2896,0.01
187045701.2950.2950,0.02
187046092.2982.2982,-0.12
11331921.17573.17573,0.00
11331921.17579.17573,-0.03
11332423.17921.17921,0.05
11333285.18108.18108,0.04
11538354.18483.18483,0.00
11538354.18495.18483,0.02
11538578.18557.18557,0.01
11538763.18596.18596,-0.11
11538877.18667.18667,-0.05
11539044.18737.18719,0.06
11539095.18771.18771,0.00
11539410.18845.18845,0.01
202186098.20684.20684,0.01
202186098.20704.20684,-0.02
202186365.20718.20718,0.15
202193864.20739.20739,0.04
202194074.20810.20810,0.15
202674525.22385.22385,0.00
202674525.22398.22385,0.30
202726383.22515.22515,0.14
202728481.22545.22545,-0.02
202728886.22717.22717,0.12
119685468.7818.7808,0.00
119685468.7826.7808,0.00
119724845.8151.8151,-0.04
119877636.8500.8500,-0.06
120051909.8801.8801,0.02
120051909.8809.8801,0.11
120071366.8897.8897,-0.01
120331255.10808.10808,-0.06
120332211.10919.10919,-0.05
120558642.11738.11738,-0.05
72044395.15069.15069,0.00
72044395.15081.15069,-0.03
75828230.15438.15438,0.03
77432170.15527.15527,-0.11
71816007.14000.14000,0.00
71816007.14012.14000,-0.00
71864795.14118.14118,0.02
71866858.14290.14290,-0.08
287030104.15570.15570,0.00
287030104.15591.15570,0.02
287031257.15699.15699,-0.00
287031557.15754.15754,0.00
287038635.15780.15780,0.02
287039147.15814.15814,0.02
287040669.15872.15872,-0.02
287042261.15872.15872,-0.07
287043498.15950.15950,0.02
287045755.15635.15635,-0.06
287049491.16202.16202,0.02
287098797.16221.16221,0.00
287098797.16229.16221,0.00
287106894.16254.16254,0.00
287107249.16295.16295,-0.01
241750239.99787.99787,0.00
241750239.99795.99787,0.00
241755217.99994.99994,0.01
241757112.100228.100228,0.05
241759509.100481.100481,0.02
241762723.100754.100754,-0.07
241763897.101058.101058,0.00
241764906.101286.101286,0.02
241764951.101587.101587,0.00
242050422.102490.102490,0.04
241764483.101294.101294,0.00
241764483.101302.101294,0.02
241764797.101320.101320,0.00
241765201.101638.101638,-0.07
319027383.10868.10868,0.00
319027383.10878.10868,-0.05
319030457.11257.11257,0.04
319031475.11418.11418,0.03
306471894.3660.3660,0.00
306471894.3673.3660,0.03
